"Phrases"
"proposal feeling"
"feeling havent"
"havent got"
"got much"
"much student"
"student input"
"input pattillo"
"pattillo said"
"said voiced"
"voiced meeting"
"meeting feel"
"feel like"
"like moving"
"moving forward"
"forward need"
"need get"
"get students"
"students involved"
"involved committee"
"committee according"
"according rosenthal"
"rosenthal oconnell"
"oconnell input"
"input faculty"
"faculty staff"
"staff influenced"
"influenced initial"
"initial formation"
"formation certificate"
"certificate far"
"far ideas"
"ideas students"
"students however"
"however proposal"
"proposal approved"
"approved ideas"
"ideas students"
"students will"
"will take"
"take greater"
"greater role"
"role future"
"future development"
"development figure"
"figure program"
"program goes"
"goes students"
"students will"
"will involved"
"involved working"
"working shape"
"shape oconnell"
"oconnell said"
"said regardless"
"regardless pattillo"
"pattillo said"
"said pleased"
"pleased university"
"university giving"
"giving servicelearning"
"servicelearning civic"
"civic engagement"
"engagement greater"
"greater priority"
"priority academics"
"academics think"
"think really"
"really great"
"great university"
"university placing"
"placing emphasis"
"emphasis servicelearning"
"servicelearning pattillo"
"pattillo said"
"said tufts"
"tufts major"
"major emphasis"
"emphasis public"
"public service"
"service already"
"already think"
"think really"
"really positive"
"positive step"
"step direction"
"direction proposal"
"proposal organized"
"organized staff"
"staff faculty"
"faculty rosenthal"
"rosenthal said"
"said motivation"
"motivation came"
"came students"
"students just"
"just students"
"students theres"
"theres real"
"real desire"
"desire putting"
"putting whole"
"whole thing"
"thing together"
"together thinking"
"thinking issues"
"issues ethical"
"ethical questions"
"questions questions"
"questions individual"
"individual rosenthal"
"rosenthal added"
"added things"
"things covered"
"covered time"
"time time"
"time different"
"different classes"
"classes certificate"
"certificate program"
"program will"
"will allow"
"allow students"
"students engage"
"engage things"
"things body"
"body thought"
"thought faculty"
"faculty students"
"students members"
"members wesleyan"
"wesleyan community"
"community last"
"last friday"
"friday night"
"night crossed"
"crossed street"
"street brown"
"brown wonderful"
"wonderful friend"
"friend avi"
"avi killed"
"killed drunk"
"drunk driver"
"driver avi"
"avi twentyone"
"twentyone year"
"year old"
"old freshman"
"freshman arrived"
"arrived brown"
"brown fall"
"fall moved"
"moved israel"
"israel served"
"served israeli"
"israeli defense"
"defense forces"
"forces three"
"three years"
"years finished"
"finished service"
"service last"
"last summer"
"summer let"
"let sigh"
"sigh relief"
"relief safe"
"safe makes"
"makes dying"
"dying providence"
"providence painful"
"painful yet"
"yet despite"
"despite gnawing"
"gnawing ifs"
"ifs understandably"
"understandably surface"
"surface situations"
"situations glad"
"glad avi"
"avi chose"
"chose attend"
"attend brown"
"brown arrived"
"arrived brown"
"brown motivated"
"motivated make"
"make tangible"
"tangible changes"
"changes way"
"way campuses"
"campuses treat"
"treat israeli"
"israeli palestinian"
"palestinian conflict"
"conflict avi"
"avi believed"
"believed resolution"
"resolution possible"
"possible multivoiced"
"multivoiced dialogues"
"dialogues sides"
"sides feel"
"feel represented"
"represented working"
"working palestinian"
"palestinian student"
"student create"
"create new"
"new course"
"course brown"
"brown conflict"
"conflict narratives"
"narratives wanted"
"wanted unlock"
"unlock twosidedivide"
"twosidedivide open"
"open mind"
"mind lot"
"lot passion"
"passion attempted"
"attempted truly"
"truly communicate"
"communicate truly"
"truly listen"
"listen five"
"five months"
"months brown"
"brown avi"
"avi propelled"
"propelled forward"
"forward conversation"
"conversation often"
"often results"
"results standstill"
"standstill already"
"already making"
"making waves"
"waves truly"
"truly believe"
"believe followed"
"followed projects"
"projects brown"
"brown changed"
"changed nature"
"nature discourse"
"discourse sat"
"sat avis"
"avis funeral"
"funeral just"
"just yesterday"
"yesterday found"
"found sadness"
"sadness slightly"
"slightly overwhelming"
"overwhelming growing"
"growing sense"
"sense inspiration"
"inspiration commitment"
"commitment wesleyans"
"wesleyans israelpalestinian"
"israelpalestinian dialogue"
"dialogue always"
"always wavered"
"wavered even"
"even starting"
"starting proisrael"
"proisrael advocacy"
"advocacy group"
"group fall"
"fall quickly"
"quickly shied"
"shied away"
"away responsibility"
"responsibility campus"
"campus response"
"response group"
"group animosity"
"animosity skepticism"
"skepticism attack"
"attack exhausted"
"exhausted told"
"told avi"
"avi just"
"just month"
"month ago"
"ago disappointed"
"disappointed reminding"
"reminding work"
"work never"
"never easy"
"easy important"
"important wanted"
"wanted something"
"something show"
"show campus"
"campus care"
"care peaceful"
"peaceful twosided"
"twosided dialogue"
"dialogue didnt"
"didnt quite"
"quite yesterday"
"yesterday funeral"
"funeral though"
"though realized"
"realized best"
"best way"
"way honor"
"honor avi"
"avi now"
"now trying"
"trying continue"
"continue avi"
"avi started"
"started propose"
"propose new"
"new method"
"method conversation"
"conversation israelpalestinian"
"israelpalestinian conflict"
"conflict wesleyan"
"wesleyan invited"
"invited participate"
"participate matter"
"matter opinion"
"opinion issue"
"issue will"
"will open"
"open meeting"
"meeting next"
"next wednesday"
"wednesday february"
"february th"
"th usdan"
"usdan welcome"
"welcome share"
"share personal"
"personal stories"
"stories care"
"care israelpalestine"
"israelpalestine stand"
"stand issue"
"issue opinions"
"opinions changed"
"changed like"
"like see"
"see happen"
"happen campus"
"campus will"
"will listen"
"listen generously"
"generously empathically"
"empathically order"
"order dialogue"
"dialogue obstruct"
"obstruct believe"
"believe hearing"
"hearing others"
"others stories"
"stories will"
"will better"
"better understand"
"understand can"
"can improve"
"improve wesleyans"
"wesleyans engagement"
"engagement israelipalestinian"
"israelipalestinian activism"
"activism meeting"
"meeting others"
"others care"
"care issue"
"issue will"
"will open"
"open opportunity"
"opportunity form"
"form meaningful"
"meaningful relationships"
"relationships listening"
"listening others"
"others opinions"
"opinions will"
"will better"
"better acquaint"
"acquaint nuances"
"nuances deeply"
"deeply personal"
"personal complicated"
"complicated conflict"
"conflict allowing"
"allowing powerful"
"powerful action"
"action successful"
"successful work"
"work meeting"
"meeting political"
"political agenda"
"agenda affiliated"
"affiliated preexisting"
"preexisting groups"
"groups campus"
"campus simply"
"simply venue"
"venue open"
"open conversation"
"conversation unassociated"
"unassociated one"
"one side"
"side aim"
"aim create"
"create space"
"space mutual"
"mutual sharing"
"sharing working"
"working together"
"together will"
"will enact"
"enact change"
"change campus"
"campus can"
"can accomplish"
"accomplish will"
"will impact"
"impact far"
"far beyond"
"beyond wesleyan"
"wesleyan avis"
"avis father"
"father taught"
"taught enemy"
"enemy someone"
"someone whose"
"whose story"
"story havent"
"havent heard"
"heard yet"
"yet wesleyan"
"wesleyan time"
"time listen"
"listen avis"
"avis words"
"words please"
"please look"
"look httpwwwstandwithuscomappinewsviewnaspid"
"httpwwwstandwithuscomappinewsviewnaspid middletown"
"middletown tired"
"tired water"
"water tasting"
"tasting like"
"like animal"
"animal urine"
"urine citys"
"citys planning"
"planning zoning"
"zoning commission"
"commission commission"
"commission held"
"held public"
"public meeting"
"meeting wednesday"
"wednesday review"
"review changes"
"changes ordinance"
"ordinance dealing"
"dealing animal"
"animal ownership"
"ownership include"
"include keeping"
"keeping animals"
"animals poultry"
"poultry cattle"
"cattle horses"
"horses goats"
"goats sheep"
"sheep least"
"least feet"
"feet away"
"away wells"
"wells water"
"water supplies"
"supplies hartford"
"hartford courant"
"courant maybe"
"maybe hope"
"hope world"
"world local"
"local mechanic"
"mechanic craig"
"craig comparone"
"comparone laid"
"laid stopped"
"stopped convenience"
"convenience store"
"store way"
"way work"
"work last"
"last friday"
"friday bought"
"bought lottery"
"lottery ticket"
"ticket whim"
"whim ticket"
"ticket cost"
"cost ten"
"ten bucks"
"bucks turned"
"turned worth"
"worth million"
"million comparone"
"comparone said"
"said plans"
"plans invest"
"invest money"
"money order"
"order pay"
"pay health"
"health insurance"
"insurance give"
"give family"
"family middletown"
"middletown press"
"press feeling"
"feeling claustrophobic"
"claustrophobic bar"
"bar night"
"night dont"
"dont fret"
"fret public"
"public expanding"
"expanding severalmonth"
"severalmonth battle"
"battle planning"
"planning zoning"
"zoning commissionand"
"commissionand temporary"
"temporary suspension"
"suspension liquor"
"liquor licenseover"
"licenseover bar"
"bar dj"
"dj booth"
"booth added"
"added without"
"without proper"
"proper permits"
"permits application"
"application expand"
"expand finally"
"finally approved"
"approved middletown"
"middletown press"
"press hartford"
"hartford thought"
"thought bullying"
"bullying people"
"people lunch"
"lunch money"
"money ended"
"ended fifth"
"fifth grade"
"grade jamison"
"jamison lynch"
"lynch yearold"
"yearold charged"
"charged criminal"
"criminal attempt"
"attempt commit"
"commit seconddegree"
"seconddegree robbery"
"robbery thirddegree"
"thirddegree assault"
"assault disorderly"
"disorderly conduct"
"conduct beating"
"beating acquaintance"
"acquaintance order"
"order steal"
"steal alcohol"
"alcohol twice"
"twice one"
"one day"
"day according"
"according police"
"police lynch"
"lynch punched"
"punched victim"
"victim face"
"face several"
"several times"
"times demanded"
"demanded alcohol"
"alcohol money"
"money found"
"found alcohol"
"alcohol ran"
"ran wasnt"
"wasnt lynch"
"lynch showed"
"showed second"
"second time"
"time asking"
"asking booze"
"booze though"
"though victim"
"victim finally"
"finally decided"
"decided call"
"call cops"
"cops hartford"
"hartford courant"
"courant felt"
"felt guilty"
"guilty behavior"
"behavior taking"
"taking health"
"health center"
"center survey"
"survey get"
"get ready"
"ready another"
"another guilt"
"guilt tripapparently"
"tripapparently drinking"
"drinking coffee"
"coffee now"
"now something"
"something feel"
"feel bad"
"bad monday"
"monday connecticut"
"connecticut became"
"became first"
"first state"
"state take"
"take part"
"part national"
"national caffeine"
"caffeine awareness"
"awareness month"
"month governor"
"governor jodi"
"jodi rell"
"rell one"
"one governors"
"governors actually"
"actually respond"
"respond request"
"request caffeine"
"caffeine awareness"
"awareness association"
"association state"
"state acknowledge"
"acknowledge march"
"march caffeine"
"caffeine awareness"
"awareness month"
"month order"
"order call"
"call attention"
"attention caffeinism"
"caffeinism caffeine"
"caffeine withdrawal"
"withdrawal syndrome"
"syndrome prcom"
"prcom new"
"new haven"
"haven new"
"new haven"
"haven residents"
"residents unhealthy"
"unhealthy apparently"
"apparently according"
"according community"
"community alliance"
"alliance research"
"research engagement"
"engagement yale"
"yale half"
"half residents"
"residents surveyed"
"surveyed regularly"
"regularly exercise"
"exercise drink"
"drink sugary"
"sugary beverages"
"beverages every"
"every day"
"day yale"
"yale school"
"school public"
"public health"
"health hopes"
"hopes work"
"work community"
"community members"
"members begin"
"begin brainstorming"
"brainstorming new"
"new health"
"health policies"
"policies yale"
"yale daily"
"daily news"
"news ever"
"ever wonder"
"wonder yales"
"yales bar"
"bar nights"
"nights like"
"like nightclubs"
"nightclubs crown"
"crown street"
"street indication"
"indication answer"
"answer belligerent"
"belligerent addition"
"addition stabbings"
"stabbings dance"
"dance floor"
"floor riots"
"riots street"
"street owner"
"owner alchemy"
"alchemy nightclub"
"nightclub club"
"club elevate"
"elevate recently"
"recently charged"
"charged kicking"
"kicking patron"
"patron face"
"face several"
"several employees"
"employees held"
"held recent"
"recent eruption"
"eruption violence"
"violence led"
"led proposal"
"proposal law"
"law ban"
"ban underage"
"underage patrons"
"patrons clubs"
"clubs new"
"new haven"
"haven yale"
"yale daily"
"daily news"
"news argus"
"argus think"
"think anything"
"anything changed"
"changed wesleyan"
"wesleyan since"
"since took"
"took president"
"president roth"
"roth infrastructure"
"infrastructure side"
"side theres"
"theres greater"
"greater focus"
"focus economics"
"economics fiscal"
"fiscal discipline"
"discipline much"
"much greater"
"greater emphasis"
"emphasis longterm"
"longterm economic"
"economic growth"
"growth institution"
"institution theres"
"theres greater"
"greater focus"
"focus distinctive"
"distinctive wesleyan"
"wesleyan educational"
"educational experience"
"experience past"
"past years"
"years ive"
"ive conversations"
"conversations faculty"
"faculty students"
"students alumni"
"alumni just"
"just strong"
"strong school"
"school particular"
"particular wesleyan"
"wesleyan educational"
"educational experience"
"experience cherish"
"cherish want"
"want preserve"
"preserve future"
"future generations"
"generations allowed"
"allowed us"
"us make"
"make significant"
"significant changes"
"changes academic"
"academic side"
"side cocurricular"
"cocurricular side"
"side way"
"way talk"
"talk alumni"
"alumni instead"
"instead celebrating"
"celebrating success"
"success strengths"
"strengths school"
"school try"
"try tease"
"tease experiences"
"experiences wesleyan"
"wesleyan trying"
"trying look"
"look think"
"think characteristic"
"characteristic personality"
"personality institution"
"institution strengthen"
"strengthen areas"
"areas creativity"
"creativity political"
"political engagement"
"engagement trying"
"trying define"
"define liberal"
"liberal arts"
"arts can"
"can made"
"made relevant"
"relevant culture"
"culture society"
"society think"
"think weve"
"weve made"
"made progress"
"progress result"
"result conversations"
"conversations examples"
"examples weve"
"weve created"
"created college"
"college environment"
"environment weve"
"weve enhanced"
"enhanced ability"
"ability work"
"work community"
"community weve"
"weve worked"
"worked make"
"make diversity"
"diversity just"
"just slogan"
"slogan meaningful"
"meaningful experience"
"experience wesleyan"
"wesleyan students"
"students weve"
"weve also"
"also really"
"really worked"
"worked way"
"way admissions"
"admissions try"
"try celebrate"
"celebrate whats"
"whats wesleyanish"
"wesleyanish place"
"place throughout"
"throughout three"
"three years"
"years president"
"president introduced"
"introduced new"
"new ideas"
"ideas new"
"new plans"
"plans new"
"new ways"
"ways running"
"running university"
"university goals"
"goals future"
"future larger"
"larger vision"
"vision driving"
"driving changes"
"changes pr"
"pr weve"
"weve series"
"series conversations"
"conversations student"
"student leaders"
"leaders faculty"
"faculty students"
"students alumni"
"alumni overarching"
"overarching goals"
"goals wesleyan"
"wesleyan plan"
"plan hope"
"hope things"
"things ive"
"ive articulated"
"articulated document"
"document build"
"build progressive"
"progressive legacy"
"legacy butterfield"
"butterfield years"
"years although"
"although weve"
"weve set"
"set coe"
"coe center"
"center study"
"study public"
"public life"
"life year"
"year marking"
"marking fiftieth"
"fiftieth anniversary"
"anniversary college"
"college letters"
"letters college"
"college social"
"social studies"
"studies center"
"center humanities"
"humanities think"
"think theres"
"theres lot"
"lot can"
"can done"
"done vision"
"vision champion"
"champion curricular"
"curricular reform"
"reform enlivens"
"enlivens liberal"
"liberal arts"
"arts making"
"making relevant"
"relevant culture"
"culture society"
"society economy"
"economy promoting"
"promoting access"
"access institution"
"institution diverse"
"diverse quarters"
"quarters regard"
"regard ive"
"ive emphasized"
"emphasized geographic"
"geographic diversity"
"diversity addition"
"addition racial"
"racial ethnic"
"ethnic diversity"
"diversity ive"
"ive spent"
"spent lot"
"lot time"
"time thinking"
"thinking wesleyan"
"wesleyan stands"
"stands history"
"history university"
"university taken"
"taken stands"
"stands progressive"
"progressive know"
"know others"
"others followed"
"followed us"
"us theres"
"theres whole"
"whole range"
"range places"
"places wesleyan"
"wesleyan intellectual"
"intellectual pioneer"
"pioneer part"
"part vision"
"vision wesleyan"
"wesleyan strive"
"strive always"
"always pioneers"
"pioneers will"
"will mean"
"mean sometimes"
"sometimes will"
"will fall"
"fall trap"
"trap make"
"make mistake"
"mistake take"
"take risks"
"risks thats"
"thats something"
"something wesleyan"
"wesleyan students"
"students take"
"take risks"
"risks sometimes"
"sometimes fall"
"fall compassionate"
"compassionate community"
"community people"
"people fall"
"fall someone"
"someone usually"
"usually helps"
"helps background"
"background scholar"
"scholar former"
"former wesleyan"
"wesleyan student"
"student inform"
"inform role"
"role administrator"
"administrator pr"
"pr think"
"think come"
"come position"
"position perspective"
"perspective faculty"
"faculty member"
"member administrative"
"administrative position"
"position ive"
"ive held"
"held college"
"college university"
"university president"
"president faculty"
"faculty member"
"member intensely"
"intensely suspicious"
"suspicious administrator"
"administrator think"
"think understand"
"understand healthy"
"healthy skepticism"
"skepticism administration"
"administration tried"
"tried transparent"
"transparent possible"
"possible especially"
"especially economic"
"economic matters"
"matters occasionally"
"occasionally serious"
"serious issues"
"issues privacy"
"privacy make"
"make impossible"
"impossible transparent"
"transparent one"
"one like"
"like whole"
"whole think"
"think faculty"
"faculty suspicious"
"suspicious administrators"
"administrators scholarly"
"scholarly work"
"work also"
"also influences"
"influences may"
"may better"
"better worse"
"worse work"
"work people"
"people make"
"make sense"
"sense past"
"past deal"
"deal memory"
"memory desire"
"desire trauma"
"trauma emotion"
"emotion back"
"back place"
"place went"
"went college"
"college extraordinarily"
"extraordinarily transformative"
"transformative experience"
"experience person"
"person got"
"got different"
"different person"
"person graduated"
"graduated large"
"large part"
"part teachers"
"teachers students"
"students met"
"met coming"
"coming back"
"back just"
"just administrative"
"administrative responsibility"
"responsibility deeply"
"deeply emotional"
"emotional intellectual"
"intellectual responsibility"
"responsibility work"
"work people"
"people deal"
"deal past"
"past book"
"book completing"
"completing summer"
"summer deals"
"deals issues"
"issues history"
"history memory"
"memory french"
"french cultural"
"cultural history"
"history well"
"well teaching"
"teaching subjects"
"subjects contemporary"
"contemporary american"
"american university"
"university scholarly"
"scholarly work"
"work always"
"always infused"
"infused informed"
"informed ive"
"ive teaching"
"teaching always"
"always think"
"think work"
"work integrated"
"integrated way"
"way possible"
"possible try"
"try keep"
"keep way"
"way even"
"even university"
"university president"
"president recession"
"recession strained"
"strained universitys"
"universitys finances"
"finances forced"
"forced university"
"university reevaluate"
"reevaluate many"
"many plans"
"plans recession"
"recession taught"
"taught running"
"running university"
"university recession"
"recession affected"
"affected priorities"
"priorities president"
"president pr"
"pr recession"
"recession taught"
"taught must"
"must extremely"
"extremely prudent"
"prudent use"
"use resources"
"resources institution"
"institution like"
"like last"
"last forever"
"forever think"
"think began"
"began see"
"see necessity"
"necessity prudence"
"prudence even"
"even recession"
"recession hit"
"hit postponed"
"postponed science"
"science building"
"building recession"
"recession showed"
"showed us"
"us really"
"really needed"
"needed concentrate"
"concentrate priorities"
"priorities balance"
"balance budget"
"budget cut"
"cut lot"
"lot things"
"things didnt"
"didnt cut"
"cut financial"
"financial aid"
"aid faculty"
"faculty staff"
"staff pay"
"pay freeze"
"freeze us"
"us top"
"top pay"
"pay cut"
"cut didnt"
"didnt generalized"
"generalized layoffs"
"layoffs fact"
"fact hired"
"hired professors"
"professors middle"
"middle recession"
"recession decided"
"decided cut"
"cut corners"
"corners curriculum"
"curriculum hires"
"hires will"
"will big"
"big impact"
"impact students"
"students also"
"also period"
"period started"
"started small"
"small class"
"class initiative"
"initiative added"
"added dozens"
"dozens small"
"small classes"
"classes taught"
"taught regular"
"regular faculty"
"faculty economic"
"economic conditions"
"conditions last"
"last year"
"year really"
"really shown"
"shown important"
"important disciplined"
"disciplined use"
"use resources"
"resources lucky"
"lucky enough"
"enough save"
"save money"
"money emergencies"
"emergencies put"
"put together"
"together reserves"
"reserves contingencies"
"contingencies dont"
"dont think"
"think student"
"student experience"
"experience negatively"
"negatively impacted"
"impacted cuts"
"cuts weve"
"weve made"
"made really"
"really want"
"want make"
"make sure"
"sure remains"
"remains case"
"case joke"
"joke alumni"
"alumni sometimes"
"sometimes came"
"came back"
"back wesleyan"
"wesleyan discovered"
"discovered fiscal"
"fiscal conservative"
"conservative places"
"places make"
"make discovery"
"discovery wesleyan"
"wesleyan true"
"true dont"
"dont like"
"like spend"
"spend money"
"money dont"
"dont people"
"people said"
"said freeze"
"freeze hiring"
"hiring said"
"said meant"
"meant fewer"
"fewer classes"
"classes cant"
"cant afford"
"afford fewer"
"fewer classes"
"classes receive"
"receive million"
"million grant"
"grant start"
"start small"
"small class"
"class initiative"
"initiative go"
"go hire"
"hire amy"
"amy bloom"
"bloom shes"
"shes great"
"great writer"
"writer teaching"
"teaching yale"
"yale lives"
"lives nearby"
"nearby love"
"love teach"
"teach wesleyan"
"wesleyan happily"
"happily find"
"find donor"
"donor pay"
"pay say"
"say think"
"think really"
"really great"
"great things"
"things can"
"can middle"
"middle economic"
"economic recession"
"recession long"
"long youre"
"youre really"
"really careful"
"careful spend"
"spend money"
"money certainly"
"certainly students"
"students find"
"find daytoday"
"daytoday college"
"college experience"
"experience quite"
"quite unpredictable"
"unpredictable found"
"found surprising"
"surprising three"
"three years"
"years president"
"president pr"
"pr murder"
"murder last"
"last year"
"year far"
"far shocking"
"shocking shock"
"shock event"
"event responsibility"
"responsibility trying"
"trying keep"
"keep campus"
"campus safe"
"safe possible"
"possible still"
"still murderer"
"murderer large"
"large course"
"course beyond"
"beyond surprising"
"surprising compassion"
"compassion cooperation"
"cooperation solidarity"
"solidarity wesleyan"
"wesleyan people"
"people outside"
"outside wesleyan"
"wesleyan cant"
"cant say"
"say enough"
"enough proud"
"proud generosity"
"generosity spirit"
"spirit surprise"
"surprise horror"
"horror surprise"
"surprise wonderful"
"wonderful people"
"people can"
"can surprises"
"surprises woken"
"woken asked"
"asked protect"
"protect students"
"students middletown"
"middletown police"
"police department"
"department fountain"
"fountain avenue"
"avenue coming"
"coming middle"
"middle night"
"night finding"
"finding street"
"street filled"
"filled drunken"
"drunken students"
"students tv"
"tv camera"
"camera surprising"
"surprising ive"
"ive also"
"also just"
"just wonderful"
"wonderful performances"
"performances even"
"even performed"
"performed never"
"never thought"
"thought public"
"public ive"
"ive really"
"really enjoyed"
"enjoyed playing"
"playing music"
"music students"
"students kind"
"kind surprises"
"surprises economic"
"economic conditions"
"conditions university"
"university surprising"
"surprising now"
"now weve"
"weve got"
"got things"
"things hand"
"hand just"
"just surprised"
"surprised much"
"much attention"
"attention people"
"people pay"
"pay president"
"president didnt"
"didnt student"
"student really"
"really surprising"
"surprising people"
"people pay"
"pay attention"
"attention go"
"go gym"
"gym walk"
"walk mathilde"
"mathilde add"
"add people"
"people friendly"
"friendly time"
"time sometimes"
"sometimes parents"
"parents come"
"come complain"
"complain grade"
"grade gave"
"gave class"
"class thats"
"thats infrequent"
"infrequent ha"
"ha ha"
"ha proud"
"proud term"
"term president"
"president done"
"done differently"
"differently pr"
"pr im"
"im proud"
"proud leadership"
"leadership teams"
"teams response"
"response last"
"last year"
"year murder"
"murder think"
"think best"
"best important"
"important thing"
"thing moment"
"moment looking"
"looking ahead"
"ahead im"
"im really"
"really proud"
"proud weve"
"weve able"
"able put"
"put university"
"university track"
"track build"
"build endowment"
"endowment fundraising"
"fundraising rather"
"rather spend"
"spend money"
"money fundraising"
"fundraising enormous"
"enormous shift"
"shift difficult"
"difficult economic"
"economic climate"
"climate love"
"love curriculum"
"curriculum initiatives"
"initiatives college"
"college environment"
"environment creative"
"creative writing"
"writing think"
"think heart"
"heart school"
"school know"
"know im"
"im nerd"
"nerd heart"
"heart curriculum"
"curriculum end"
"end reflect"
"reflect values"
"values teach"
"teach strengthening"
"strengthening academic"
"academic programs"
"programs really"
"really important"
"important wish"
"wish done"
"done differently"
"differently opened"
"opened mouth"
"mouth many"
"many things"
"things first"
"first year"
"year got"
"got unnecessarily"
"unnecessarily hot"
"hot water"
"water created"
"created distractions"
"distractions saying"
"saying something"
"something student"
"student life"
"life stupid"
"stupid argus"
"argus ran"
"ran really"
"really say"
"say said"
"said things"
"things knew"
"knew place"
"place better"
"better go"
"go long"
"long time"
"time ago"
"ago ive"
"ive come"
"come realize"
"realize knew"
"knew small"
"small part"
"part wesleyanmy"
"wesleyanmy friends"
"friends classesand"
"classesand world"
"world wesleyan"
"wesleyan wish"
"wish little"
"little circumspect"
"circumspect talk"
"talk lot"
"lot like"
"like wesleyan"
"wesleyan students"
"students im"
"im willing"
"willing make"
"make mistakes"
"mistakes dont"
"dont secret"
"secret formula"
"formula dont"
"dont everything"
"everything perfectly"
"perfectly try"
"try make"
"make sure"
"sure respectful"
"respectful others"
"others clear"
"clear reasoning"
"reasoning thats"
"thats best"
"best can"
"can im"
"im called"
"called upon"
"upon make"
"make many"
"many judgments"
"judgments big"
"big budget"
"budget items"
"items individual"
"individual judicial"
"judicial cases"
"cases dont"
"dont pretend"
"pretend magic"
"magic solution"
"solution look"
"look every"
"every case"
"case really"
"really think"
"think consistent"
"consistent fair"
"fair possible"
"possible plans"
"plans year"
"year ahead"
"ahead pr"
"pr next"
"next year"
"year will"
"will continue"
"continue work"
"work things"
"things weve"
"weve started"
"started will"
"will include"
"include civic"
"civic engagement"
"engagement work"
"work internationalization"
"internationalization student"
"student body"
"body changes"
"changes curriculum"
"curriculum will"
"will look"
"look opportunities"
"opportunities partnerships"
"partnerships institutions"
"institutions extend"
"extend reach"
"reach university"
"university partners"
"partners make"
"make sense"
"sense us"
"us whether"
"whether theyre"
"theyre china"
"china chicago"
"chicago thing"
"thing well"
"well well"
"well stir"
"stir pot"
"pot well"
"well say"
"say ok"
"ok college"
"college environment"
"environment whats"
"whats next"
"next big"
"big thing"
"thing think"
"think curriculum"
"curriculum constantly"
"constantly offering"
"offering opportunities"
"opportunities innovation"
"innovation faculty"
"faculty members"
"members like"
"like see"
"see classes"
"classes reach"
"reach across"
"across curriculum"
"curriculum also"
"also like"
"like see"
"see us"
"us really"
"really build"
"build strengths"
"strengths great"
"great university"
"university overall"
"overall attract"
"attract wonderful"
"wonderful students"
"students places"
"places think"
"think lately"
"lately really"
"really shined"
"shined film"
"film department"
"department example"
"example program"
"program internationally"
"internationally recognized"
"recognized excellence"
"excellence small"
"small mighty"
"mighty crew"
"crew can"
"can build"
"build science"
"science programs"
"programs also"
"also internationally"
"internationally recognized"
"recognized will"
"will also"
"also invest"
"invest sciences"
"sciences really"
"really want"
"want make"
"make sure"
"sure although"
"although getting"
"getting new"
"new building"
"building near"
"near future"
"future investing"
"investing equipment"
"equipment facilities"
"facilities students"
"students faculty"
"faculty continue"
"continue high"
"high level"
"level research"
"research film"
"film go"
"go hollywood"
"hollywood make"
"make movies"
"movies sciences"
"sciences also"
"also stars"
"stars go"
"go medical"
"medical school"
"school research"
"research careers"
"careers biotechnology"
"biotechnology firms"
"firms want"
"want make"
"make sure"
"sure giving"
"giving tools"
"tools need"
"need successful"
"successful giving"
"giving brand"
"brand new"
"new building"
"building can"
"can invest"
"invest sciences"
"sciences opportunities"
"opportunities give"
"give faculty"
"faculty tools"
"tools expand"
"expand horizons"
"horizons build"
"build curriculum"
"curriculum ways"
"ways go"
"go beyond"
"beyond campus"
"campus albritton"
"albritton center"
"center opened"
"opened year"
"year shapiro"
"shapiro writing"
"writing center"
"center im"
"im delighted"
"delighted building"
"building now"
"now used"
"used well"
"well next"
"next year"
"year squash"
"squash courts"
"courts will"
"will construction"
"construction build"
"build new"
"new home"
"home career"
"career resource"
"resource center"
"center art"
"art history"
"history col"
"col departments"
"departments may"
"may able"
"able save"
"save mocon"
"mocon can"
"can make"
"make something"
"something beautiful"
"beautiful old"
"old squash"
"squash court"
"court building"
"building thats"
"thats something"
"something celebrate"
"celebrate want"
"want talk"
"talk africa"
"africa african"
"african ive"
"ive heard"
"heard much"
"much continent"
"continent since"
"since small"
"small child"
"child now"
"now africa"
"africa figures"
"figures prominently"
"prominently debates"
"debates pursue"
"pursue studies"
"studies united"
"united states"
"states feel"
"feel perspective"
"perspective important"
"important asset"
"asset understanding"
"understanding debates"
"debates working"
"working towards"
"towards solutions"
"solutions based"
"based questions"
"questions pose"
"pose know"
"know africa"
"africa people"
"people used"
"used exploited"
"exploited centuries"
"centuries historians"
"historians often"
"often say"
"say history"
"history repeats"
"repeats agree"
"agree true"
"true look"
"look africa"
"africa treated"
"treated past"
"past years"
"years foreign"
"foreign interest"
"interest africa"
"africa started"
"started explorations"
"explorations discover"
"discover africa"
"africa led"
"led centuries"
"centuries exploitation"
"exploitation number"
"number levels"
"levels now"
"now new"
"new way"
"way exploiting"
"exploiting africa"
"africa trips"
"trips continent"
"continent grant"
"grant visitors"
"visitors opportunities"
"opportunities locals"
"locals work"
"work becomes"
"becomes trendy"
"trendy something"
"something flaunt"
"flaunt get"
"get internships"
"internships acclaim"
"acclaim statesidemany"
"statesidemany privileged"
"privileged young"
"young people"
"people come"
"come mentality"
"mentality want"
"want something"
"something help"
"help change"
"change africamany"
"africamany people"
"people publish"
"publish books"
"books africa"
"africa theyhave"
"theyhave fortunate"
"fortunate position"
"position articulating"
"articulating continent"
"continent western"
"western perspective"
"perspective somethingthelocals"
"somethingthelocals dont"
"dont affluence"
"affluence time"
"time people"
"people even"
"even go"
"go far"
"far collect"
"collect money"
"money giving"
"giving talks"
"talks africa"
"africa people"
