"Phrases"
"cant everything"
"everything want"
"want theres"
"theres already"
"already much"
"much work"
"work difficult"
"difficult understand"
"understand things"
"things like"
"like recycling"
"recycling policies"
"policies good"
"good increase"
"increase education"
"education topics"
"topics like"
"like people"
"people helping"
"helping putting"
"putting posters"
"posters downtown"
"downtown sages"
"sages committeejens"
"committeejens work"
"work involvement"
"involvement campus"
"campus community"
"community promoting"
"promoting team"
"team engagement"
"engagement exercises"
"exercises wesleyan"
"wesleyan volunteer"
"volunteer days"
"days youre"
"youre given"
"given day"
"day community"
"community work"
"work ask"
"ask employees"
"employees report"
"report engagement"
"engagement work"
"work part"
"part performance"
"performance goals"
"goals create"
"create database"
"database work"
"work publish"
"publish list"
"list places"
"places can"
"can volunteer"
"volunteer people"
"people arent"
"arent sure"
"sure start"
"start definitely"
"definitely important"
"important wesleyan"
"wesleyan encourage"
"encourage recognize"
"recognize civic"
"civic engagement"
"engagement work"
"work students"
"students want"
"want involved"
"involved community"
"community engagement"
"engagement efforts"
"efforts already"
"already going"
"going yet"
"yet theyre"
"theyre also"
"also around"
"around super"
"super consistently"
"consistently can"
"can best"
"best balance"
"balance two"
"two things"
"things students"
"students dont"
"dont huge"
"huge learning"
"learning curve"
"curve leave"
"leave finally"
"finally get"
"get settled"
"settled students"
"students common"
"common council"
"council meetings"
"meetings can"
"can learn"
"learn middletown"
"middletown students"
"students engage"
"engage connecticut"
"connecticut valley"
"valley hospital"
"hospital two"
"two different"
"different courses"
"courses science"
"science humanities"
"humanities one"
"one macdonough"
"macdonough place"
"place students"
"students work"
"work residents"
"residents quite"
"quite bit"
"bit wesage"
"wesage capella"
"capella filming"
"filming movies"
"movies lots"
"lots collaboration"
"collaboration events"
"events explored"
"explored collegebased"
"collegebased rotary"
"rotary club"
"club past"
"past interest"
"interest food"
"food packets"
"packets crew"
"crew team"
"team maybe"
"maybe another"
"another athletic"
"athletic team"
"team worked"
"worked rotary"
"rotary recruited"
"recruited volunteers"
"volunteers middletown"
"middletown thanksgiving"
"thanksgiving project"
"project workstudy"
"workstudy students"
"students wesleyan"
"wesleyan united"
"united way"
"way students"
"students board"
"board residency"
"residency program"
"program board"
"board second"
"second student"
"student year"
"year speakers"
"speakers wesleyan"
"wesleyan rotary"
"rotary club"
"club meetings"
"meetings interest"
"interest club"
"club members"
"members encourage"
"encourage future"
"future students"
"students talk"
"talk rotary"
"rotary members"
"members projects"
"projects theyre"
"theyre interested"
"interested potentially"
"potentially find"
"find matches"
"matches get"
"get students"
"students plugged"
"plugged club"
"club members"
"members projects"
"projects theyre"
"theyre interested"
"interested can"
"can add"
"add rotary"
"rotary events"
"events engage"
"engage newsletter"
"newsletter andor"
"andor subscribe"
"subscribe club"
"club members"
"members community"
"community newsletter"
"newsletter rotary"
"rotary international"
"international fellowships"
"fellowships peacemaking"
"peacemaking usually"
"usually graduate"
"graduate level"
"level universitybased"
"universitybased rotary"
"rotary club"
"club might"
"might interested"
"interested mentorship"
"mentorship match"
"match ups"
"ups rotary"
"rotary club"
"club come"
"come wesleyan"
"wesleyan give"
"give presentations"
"presentations inform"
"inform students"
"students ways"
"ways get"
"get involved"
"involved etc"
"etc sort"
"sort social"
"social innovation"
"innovation competition"
"competition woman"
"woman judge"
"judge one"
"one california"
"california will"
"will jccpallbritton"
"jccpallbritton connected"
"connected bookstore"
"bookstore will"
"will jccpallbritton"
"jccpallbritton connected"
"connected bookstore"
"bookstore can"
"can wesleyan"
"wesleyan can"
"can help"
"help driver"
"driver diversity"
"diversity retail"
"retail main"
"main street"
